as_of_date,invoice_id,customer_id,due_date,open_amount,currency,days_past_due,aging_bucket,is_disputed_open
2026-03-01,INV-103290,CUST-1034,2026-02-13,8292.65,USD,27,1-30,False
2026-03-01,INV-103291,CUST-1183,2025-11-24,42954.8,USD,44,31-60,False
2026-03-01,INV-103292,CUST-1029,2026-01-16,26363.7,USD,123,90+,True
2026-03-01,INV-103293,CUST-1056,2025-11-16,69968.15,USD,121,90+,False
2026-03-01,INV-103294,CUST-1046,2025-10-02,41958.14,USD,149,90+,False
2026-03-01,INV-103295,CUST-1162,2026-01-21,37637.97,USD,80,61-90,False
2026-03-01,INV-103296,CUST-1018,2026-03-16,57883.11,USD,10,1-30,False
2026-03-01,INV-103297,CUST-1113,2026-03-22,40962.69,USD,35,31-60,False
2026-03-01,INV-103298,CUST-1007,2026-03-09,10936.69,USD,77,61-90,False
2026-03-01,INV-103299,CUST-1025,2026-03-15,36660.48,USD,34,31-60,False
2026-03-01,INV-103300,CUST-1112,2025-10-11,2233.66,USD,126,90+,False
2026-03-01,INV-103301,CUST-1070,2026-02-15,9015.11,USD,28,1-30,False
2026-03-01,INV-103302,CUST-1029,2026-01-20,37817.53,USD,123,90+,False
2026-03-01,INV-103303,CUST-1134,2025-12-29,15154.3,USD,15,1-30,False
2026-03-01,INV-103304,CUST-1066,2025-11-24,83136.03,USD,102,90+,False
2026-03-01,INV-103305,CUST-1064,2026-02-25,52881.19,USD,83,61-90,False
2026-03-01,INV-103306,CUST-1035,2025-10-17,25248.52,USD,146,90+,False
2026-03-01,INV-103307,CUST-1024,2025-12-07,18400.38,USD,95,90+,False
2026-03-01,INV-103308,CUST-1036,2026-02-10,21205.14,USD,49,31-60,False
2026-03-01,INV-103309,CUST-1000,2026-02-28,16893.68,USD,42,31-60,False
2026-03-01,INV-103310,CUST-1142,2026-03-23,76860.38,USD,18,1-30,False
2026-03-01,INV-103311,CUST-1036,2025-11-21,35255.16,USD,112,90+,True
2026-03-01,INV-103312,CUST-1140,2026-02-15,32817.0,USD,120,90+,False
2026-03-01,INV-103313,CUST-1135,2026-03-23,41471.38,USD,17,1-30,False
2026-03-01,INV-103314,CUST-1132,2026-03-05,111876.24,USD,133,90+,False
2026-03-01,INV-103315,CUST-1187,2026-01-05,54576.85,USD,34,31-60,False
2026-03-01,INV-103316,CUST-1127,2026-03-20,45984.2,USD,13,1-30,False
2026-03-01,INV-103317,CUST-1126,2026-03-03,7333.05,USD,63,61-90,False
2026-03-01,INV-103318,CUST-1000,2025-11-17,69976.98,USD,136,90+,True
2026-03-01,INV-103319,CUST-1163,2025-10-29,58643.78,USD,1,1-30,False
2026-03-01,INV-103320,CUST-1034,2025-10-27,24038.07,USD,5,1-30,False
2026-03-01,INV-103321,CUST-1193,2026-02-23,7805.77,USD,98,90+,False
2026-03-01,INV-103322,CUST-1190,2026-01-12,7007.79,USD,120,90+,False
2026-03-01,INV-103323,CUST-1103,2025-11-29,20546.09,USD,72,61-90,False
2026-03-01,INV-103324,CUST-1022,2026-01-14,18869.17,USD,134,90+,False
2026-03-01,INV-103325,CUST-1008,2025-12-08,42888.09,USD,62,61-90,False
2026-03-01,INV-103326,CUST-1033,2026-01-22,42853.37,USD,1,1-30,False
2026-03-01,INV-103327,CUST-1173,2025-10-21,23964.23,USD,64,61-90,False
2026-03-01,INV-103328,CUST-1127,2026-03-01,20262.49,USD,100,90+,False
2026-03-01,INV-103329,CUST-1003,2026-01-10,13805.53,USD,37,31-60,False
2026-03-01,INV-103330,CUST-1157,2026-02-08,17347.44,USD,61,61-90,False
2026-03-01,INV-103331,CUST-1101,2026-01-03,41009.5,USD,118,90+,False
2026-03-01,INV-103332,CUST-1074,2026-01-13,58854.91,USD,51,31-60,False
2026-03-01,INV-103333,CUST-1098,2026-02-02,125672.49,USD,109,90+,False
2026-03-01,INV-103334,CUST-1071,2025-10-02,76768.96,USD,73,61-90,False
2026-03-01,INV-103335,CUST-1002,2025-12-05,47559.59,USD,97,90+,False
2026-03-01,INV-103336,CUST-1141,2026-01-21,139473.38,USD,62,61-90,False
2026-03-01,INV-103337,CUST-1187,2026-03-19,28687.85,USD,138,90+,False
2026-03-01,INV-103338,CUST-1172,2026-03-11,37215.93,USD,47,31-60,False
2026-03-01,INV-103339,CUST-1033,2025-11-11,46333.02,USD,100,90+,False
2026-03-01,INV-103340,CUST-1044,2025-10-20,8588.83,USD,73,61-90,False
2026-03-01,INV-103341,CUST-1060,2026-01-05,39225.21,USD,37,31-60,False
2026-03-01,INV-103342,CUST-1082,2025-12-07,37833.99,USD,135,90+,False
2026-03-01,INV-103343,CUST-1122,2026-03-22,17966.99,USD,5,1-30,False
2026-03-01,INV-103344,CUST-1101,2025-12-14,60674.5,USD,67,61-90,False
2026-03-01,INV-103345,CUST-1015,2026-02-02,14233.42,USD,133,90+,False
2026-03-01,INV-103346,CUST-1065,2026-03-19,55483.7,USD,110,90+,False
2026-03-01,INV-103347,CUST-1167,2025-11-16,60905.57,USD,31,31-60,False
2026-03-01,INV-103348,CUST-1144,2025-10-05,11221.73,USD,37,31-60,False
2026-03-01,INV-103349,CUST-1118,2025-11-18,73192.52,USD,114,90+,False
2026-03-01,INV-103350,CUST-1161,2026-02-01,7647.33,USD,108,90+,True
2026-03-01,INV-103351,CUST-1123,2025-11-06,20442.7,USD,63,61-90,False
2026-03-01,INV-103352,CUST-1143,2026-03-11,41877.29,USD,53,31-60,False
2026-03-01,INV-103353,CUST-1101,2026-02-23,10030.91,USD,112,90+,False
2026-03-01,INV-103354,CUST-1187,2025-10-19,3767.06,USD,13,1-30,False
2026-03-01,INV-103355,CUST-1065,2025-11-09,69332.94,USD,63,61-90,False
2026-03-01,INV-103356,CUST-1193,2025-10-17,30029.13,USD,53,31-60,False
2026-03-01,INV-103357,CUST-1012,2026-01-07,47345.67,USD,18,1-30,False
2026-03-01,INV-103358,CUST-1183,2026-01-01,22418.71,USD,125,90+,True
2026-03-01,INV-103359,CUST-1110,2025-11-11,38193.76,USD,59,31-60,False
2026-03-01,INV-103360,CUST-1158,2026-01-31,62845.96,USD,31,31-60,False
2026-03-01,INV-103361,CUST-1033,2026-01-15,36800.87,USD,35,31-60,False
2026-03-01,INV-103362,CUST-1038,2025-12-11,69210.39,USD,45,31-60,False
2026-03-01,INV-103363,CUST-1194,2025-12-04,68401.43,USD,13,1-30,False
2026-03-01,INV-103364,CUST-1135,2026-01-17,70270.95,USD,117,90+,False
2026-03-01,INV-103365,CUST-1119,2025-11-22,57604.73,USD,49,31-60,False
2026-03-01,INV-103366,CUST-1125,2026-02-12,36353.65,USD,64,61-90,True
2026-03-01,INV-103367,CUST-1054,2026-02-10,41770.99,USD,76,61-90,False
2026-03-01,INV-103368,CUST-1026,2025-10-24,3274.62,USD,63,61-90,False
2026-03-01,INV-103369,CUST-1117,2025-10-28,13358.01,USD,22,1-30,False
2026-03-01,INV-103370,CUST-1052,2025-12-01,68139.28,USD,124,90+,False
2026-03-01,INV-103371,CUST-1038,2025-10-17,34266.25,USD,83,61-90,False
2026-03-01,INV-103372,CUST-1064,2025-10-20,17989.41,USD,69,61-90,False
2026-03-01,INV-103373,CUST-1144,2025-10-03,10388.89,USD,72,61-90,False
2026-03-01,INV-103374,CUST-1157,2026-03-14,67079.07,USD,91,90+,False
2026-03-01,INV-103375,CUST-1180,2026-02-20,73479.55,USD,73,61-90,False
2026-03-01,INV-103376,CUST-1012,2025-11-20,47363.37,USD,43,31-60,True
2026-03-01,INV-103377,CUST-1020,2026-03-25,105646.35,USD,75,61-90,True
2026-03-01,INV-103378,CUST-1146,2026-02-13,78191.34,USD,140,90+,False
2026-03-01,INV-103379,CUST-1052,2026-02-18,45946.76,USD,118,90+,False
2026-03-01,INV-103380,CUST-1018,2026-03-25,11692.07,USD,39,31-60,False
2026-03-01,INV-103381,CUST-1056,2025-10-03,51596.49,USD,3,1-30,False
2026-03-01,INV-103382,CUST-1024,2025-12-12,40128.15,USD,128,90+,False
2026-03-01,INV-103383,CUST-1030,2026-03-08,14207.63,USD,5,1-30,False
2026-03-01,INV-103384,CUST-1080,2026-01-13,6804.02,USD,54,31-60,False
2026-03-01,INV-103385,CUST-1182,2026-01-26,10292.64,USD,65,61-90,False
2026-03-01,INV-103386,CUST-1022,2026-03-03,122052.56,USD,117,90+,False
2026-03-01,INV-103387,CUST-1031,2025-11-03,4939.99,USD,145,90+,True
2026-03-01,INV-103388,CUST-1189,2026-02-14,75390.71,USD,28,1-30,False
2026-03-01,INV-103389,CUST-1073,2025-12-01,19483.41,USD,52,31-60,False
2026-03-01,INV-103390,CUST-1009,2026-01-28,13069.42,USD,130,90+,False
2026-03-01,INV-103391,CUST-1199,2026-01-23,17789.64,USD,147,90+,False
2026-03-01,INV-103392,CUST-1053,2025-10-13,79272.24,USD,131,90+,False
2026-03-01,INV-103393,CUST-1051,2025-12-08,36700.86,USD,81,61-90,True
2026-03-01,INV-103394,CUST-1147,2026-03-18,75745.52,USD,135,90+,False
2026-03-01,INV-103395,CUST-1159,2025-12-16,47232.0,USD,104,90+,False
2026-03-01,INV-103396,CUST-1113,2025-10-01,40042.71,USD,85,61-90,False
2026-03-01,INV-103397,CUST-1013,2025-12-28,26253.0,USD,82,61-90,True
2026-03-01,INV-103398,CUST-1177,2025-11-16,21966.3,USD,72,61-90,True
2026-03-01,INV-103399,CUST-1155,2025-10-04,58352.94,USD,98,90+,False
2026-03-01,INV-103400,CUST-1109,2026-03-29,8150.15,USD,25,1-30,False
2026-03-01,INV-103401,CUST-1052,2025-10-10,10023.6,USD,33,31-60,False
2026-03-01,INV-103402,CUST-1151,2025-10-28,34373.65,USD,70,61-90,False
2026-03-01,INV-103403,CUST-1078,2026-01-29,50019.53,USD,93,90+,False
2026-03-01,INV-103404,CUST-1021,2026-02-03,15368.07,USD,88,61-90,False
2026-03-01,INV-103405,CUST-1029,2026-02-11,4650.23,USD,26,1-30,False
2026-03-01,INV-103406,CUST-1190,2026-03-04,82813.13,USD,32,31-60,False
2026-03-01,INV-103407,CUST-1003,2026-02-17,19361.81,USD,71,61-90,False
2026-03-01,INV-103408,CUST-1058,2025-12-01,16284.71,USD,48,31-60,False
2026-03-01,INV-103409,CUST-1007,2026-03-29,26524.48,USD,62,61-90,True
2026-03-01,INV-103410,CUST-1011,2026-03-25,44846.19,USD,18,1-30,False
2026-03-01,INV-103411,CUST-1118,2025-12-06,49790.65,USD,21,1-30,False
2026-03-01,INV-103412,CUST-1158,2026-03-23,100571.15,USD,89,61-90,True
2026-03-01,INV-103413,CUST-1033,2025-12-13,24677.92,USD,66,61-90,False
2026-03-01,INV-103414,CUST-1081,2026-01-03,27031.3,USD,136,90+,False
2026-03-01,INV-103415,CUST-1097,2026-02-20,5497.47,USD,70,61-90,True
2026-03-01,INV-103416,CUST-1126,2025-11-05,50491.83,USD,78,61-90,False
2026-03-01,INV-103417,CUST-1074,2026-02-19,16320.57,USD,131,90+,False
2026-03-01,INV-103418,CUST-1104,2026-01-20,25651.96,USD,36,31-60,False
2026-03-01,INV-103419,CUST-1048,2026-02-08,102519.03,USD,27,1-30,False
2026-03-01,INV-103420,CUST-1078,2026-01-21,18730.54,USD,136,90+,False
2026-03-01,INV-103421,CUST-1184,2026-01-18,55959.04,USD,34,31-60,False
2026-03-01,INV-103422,CUST-1092,2026-01-22,17466.34,USD,111,90+,False
2026-03-01,INV-103423,CUST-1153,2025-12-06,69912.22,USD,8,1-30,False
2026-03-01,INV-103424,CUST-1017,2026-02-03,62905.16,USD,51,31-60,False
2026-03-01,INV-103425,CUST-1095,2025-12-25,13939.68,USD,144,90+,False
2026-03-01,INV-103426,CUST-1037,2025-10-19,15692.99,USD,8,1-30,False
2026-03-01,INV-103427,CUST-1086,2025-12-08,94927.52,USD,53,31-60,False
2026-03-01,INV-103428,CUST-1087,2025-10-10,25590.64,USD,132,90+,False
2026-03-01,INV-103429,CUST-1049,2026-03-10,31752.57,USD,123,90+,False
2026-03-01,INV-103430,CUST-1007,2026-02-18,28162.58,USD,108,90+,False
2026-03-01,INV-103431,CUST-1168,2026-02-05,4639.64,USD,146,90+,False
2026-03-01,INV-103432,CUST-1133,2026-01-07,77530.92,USD,65,61-90,False
2026-03-01,INV-103433,CUST-1068,2026-03-28,7960.23,USD,44,31-60,False
2026-03-01,INV-103434,CUST-1171,2025-11-01,31911.27,USD,70,61-90,False
2026-03-01,INV-103435,CUST-1120,2026-01-20,35739.77,USD,105,90+,False
2026-03-01,INV-103436,CUST-1063,2025-10-24,38002.05,USD,32,31-60,True
2026-03-01,INV-103437,CUST-1156,2025-11-04,40086.79,USD,117,90+,False
2026-03-01,INV-103438,CUST-1155,2025-12-22,50259.91,USD,79,61-90,False
2026-03-01,INV-103439,CUST-1138,2025-12-09,77152.06,USD,87,61-90,False
2026-03-01,INV-103440,CUST-1120,2026-03-17,6083.6,USD,93,90+,True
2026-03-01,INV-103441,CUST-1064,2026-01-17,32250.58,USD,44,31-60,False
2026-03-01,INV-103442,CUST-1106,2026-03-21,30186.04,USD,34,31-60,False
2026-03-01,INV-103443,CUST-1146,2026-01-07,40569.51,USD,80,61-90,False
2026-03-01,INV-103444,CUST-1136,2025-11-02,6359.71,USD,101,90+,False
2026-03-01,INV-103445,CUST-1154,2025-11-25,56560.49,USD,9,1-30,False
2026-03-01,INV-103446,CUST-1161,2026-03-13,13642.17,USD,40,31-60,False
2026-03-01,INV-103447,CUST-1171,2026-02-24,69992.09,USD,113,90+,False
2026-03-01,INV-103448,CUST-1195,2026-03-20,35538.4,USD,125,90+,False
2026-03-01,INV-103449,CUST-1099,2025-10-12,41247.48,USD,16,1-30,False
2026-03-01,INV-103450,CUST-1081,2025-10-11,23773.07,USD,126,90+,False
2026-03-01,INV-103451,CUST-1142,2025-12-09,63314.82,USD,70,61-90,False
2026-03-01,INV-103452,CUST-1050,2026-02-17,101993.21,USD,10,1-30,False
2026-03-01,INV-103453,CUST-1140,2025-11-10,53158.11,USD,62,61-90,False
2026-03-01,INV-103454,CUST-1082,2026-03-02,21733.68,USD,19,1-30,False
2026-03-01,INV-103455,CUST-1176,2026-01-14,69511.35,USD,140,90+,False
2026-03-01,INV-103456,CUST-1197,2025-10-03,46402.51,USD,16,1-30,False
2026-03-01,INV-103457,CUST-1111,2025-10-03,21629.57,USD,97,90+,False
2026-03-01,INV-103458,CUST-1055,2025-12-23,70117.65,USD,84,61-90,False
2026-03-01,INV-103459,CUST-1178,2026-03-05,95732.4,USD,15,1-30,False
2026-03-01,INV-103460,CUST-1164,2026-02-28,74091.27,USD,22,1-30,True
2026-03-01,INV-103461,CUST-1144,2026-03-25,28786.32,USD,138,90+,False
2026-03-01,INV-103462,CUST-1185,2026-03-19,102821.87,USD,123,90+,False
2026-03-01,INV-103463,CUST-1156,2026-01-15,63853.97,USD,141,90+,False
2026-03-01,INV-103464,CUST-1160,2026-03-17,45883.75,USD,70,61-90,False
2026-03-01,INV-103465,CUST-1059,2026-02-11,29114.07,USD,32,31-60,False
2026-03-01,INV-103466,CUST-1119,2025-10-20,101460.07,USD,44,31-60,False
2026-03-01,INV-103467,CUST-1182,2026-02-16,16579.38,USD,50,31-60,False
2026-03-01,INV-103468,CUST-1137,2026-01-04,51666.33,USD,114,90+,False
2026-03-01,INV-103469,CUST-1174,2026-02-01,5435.03,USD,123,90+,False
2026-03-01,INV-103470,CUST-1022,2026-03-04,43322.78,USD,86,61-90,False
2026-03-01,INV-103471,CUST-1148,2025-10-21,120280.47,USD,28,1-30,False
2026-03-01,INV-103472,CUST-1012,2026-01-22,50200.11,USD,5,1-30,False
2026-03-01,INV-103473,CUST-1100,2025-10-13,20323.78,USD,132,90+,False
2026-03-01,INV-103474,CUST-1160,2025-12-25,26759.09,USD,95,90+,False
2026-03-01,INV-103475,CUST-1023,2025-11-04,38617.49,USD,89,61-90,False
2026-03-01,INV-103476,CUST-1107,2025-11-16,32779.83,USD,81,61-90,False
2026-03-01,INV-103477,CUST-1010,2026-03-05,56597.44,USD,20,1-30,False
2026-03-01,INV-103478,CUST-1016,2026-02-26,27723.96,USD,58,31-60,True
2026-03-01,INV-103479,CUST-1195,2026-02-23,59631.94,USD,147,90+,False
2026-03-01,INV-103480,CUST-1174,2026-03-08,48376.93,USD,23,1-30,False
2026-03-01,INV-103481,CUST-1024,2026-02-02,9142.92,USD,130,90+,False
2026-03-01,INV-103482,CUST-1093,2026-01-18,27620.2,USD,85,61-90,False
2026-03-01,INV-103483,CUST-1020,2025-11-06,52601.54,USD,71,61-90,False
2026-03-01,INV-103484,CUST-1083,2025-10-21,7447.06,USD,109,90+,False
2026-03-01,INV-103485,CUST-1139,2025-10-14,20526.22,USD,56,31-60,False
2026-03-01,INV-103486,CUST-1036,2025-12-30,21912.61,USD,109,90+,False
2026-03-01,INV-103487,CUST-1041,2025-11-29,67583.65,USD,92,90+,False
2026-03-01,INV-103488,CUST-1144,2026-02-01,31098.96,USD,70,61-90,False
2026-03-01,INV-103489,CUST-1100,2025-10-23,49279.49,USD,69,61-90,False
2026-03-01,INV-103490,CUST-1047,2026-01-19,218183.45,USD,69,61-90,False
2026-03-01,INV-103491,CUST-1102,2026-02-01,25962.06,USD,75,61-90,True
2026-03-01,INV-103492,CUST-1027,2026-03-06,31050.72,USD,46,31-60,False
2026-03-01,INV-103493,CUST-1040,2026-03-24,49919.75,USD,88,61-90,True
2026-03-01,INV-103494,CUST-1098,2025-10-30,33801.53,USD,18,1-30,False
2026-03-01,INV-103495,CUST-1046,2026-01-23,21507.11,USD,140,90+,False
2026-03-01,INV-103496,CUST-1145,2025-12-29,21400.19,USD,44,31-60,False
2026-03-01,INV-103497,CUST-1104,2025-11-07,44243.94,USD,84,61-90,False
2026-03-01,INV-103498,CUST-1123,2025-12-22,47946.19,USD,125,90+,False
2026-03-01,INV-103499,CUST-1198,2025-10-27,21017.14,USD,108,90+,False
2026-03-01,INV-103500,CUST-1012,2026-01-12,18567.26,USD,107,90+,False
2026-03-01,INV-103501,CUST-1140,2026-01-24,7451.08,USD,71,61-90,False
2026-03-01,INV-103502,CUST-1099,2025-10-15,45985.74,USD,134,90+,True
2026-03-01,INV-103503,CUST-1030,2025-10-03,33713.08,USD,130,90+,False
2026-03-01,INV-103504,CUST-1129,2025-10-10,19672.74,USD,36,31-60,False
2026-03-01,INV-103505,CUST-1015,2026-01-28,74542.12,USD,2,1-30,False
2026-03-01,INV-103506,CUST-1136,2026-02-22,37899.14,USD,145,90+,False
2026-03-01,INV-103507,CUST-1072,2026-02-05,52248.42,USD,123,90+,False
2026-03-01,INV-103508,CUST-1165,2025-10-11,53682.14,USD,136,90+,False
2026-03-01,INV-103509,CUST-1053,2026-03-25,23150.87,USD,6,1-30,False
2026-03-01,INV-103510,CUST-1183,2026-02-10,12697.85,USD,96,90+,False
2026-03-01,INV-103511,CUST-1099,2025-12-08,27677.28,USD,97,90+,False
2026-03-01,INV-103512,CUST-1108,2025-12-03,51038.29,USD,101,90+,False
2026-03-01,INV-103513,CUST-1086,2025-10-14,7980.53,USD,101,90+,False
2026-03-01,INV-103514,CUST-1172,2025-11-19,92140.38,USD,55,31-60,False
2026-03-01,INV-103515,CUST-1161,2026-03-03,63081.72,USD,145,90+,False
2026-03-01,INV-103516,CUST-1136,2025-12-11,11049.93,USD,49,31-60,False
2026-03-01,INV-103517,CUST-1007,2025-12-08,25253.32,USD,27,1-30,False
2026-03-01,INV-103518,CUST-1006,2026-02-12,14029.44,USD,24,1-30,False
2026-03-01,INV-103519,CUST-1035,2026-02-04,30259.64,USD,141,90+,False
2026-03-01,INV-103520,CUST-1017,2025-10-16,19058.48,USD,83,61-90,False
2026-03-01,INV-103521,CUST-1002,2025-12-17,64576.9,USD,134,90+,False
2026-03-01,INV-103522,CUST-1027,2026-01-09,11929.02,USD,131,90+,False
2026-03-01,INV-103523,CUST-1069,2025-11-25,37947.64,USD,61,61-90,False
2026-03-01,INV-103524,CUST-1171,2026-01-13,10656.08,USD,84,61-90,False
2026-03-01,INV-103525,CUST-1148,2026-02-09,87906.87,USD,64,61-90,False
2026-03-01,INV-103526,CUST-1027,2025-11-17,23305.85,USD,51,31-60,False
2026-03-01,INV-103527,CUST-1053,2025-10-17,83482.7,USD,2,1-30,False
2026-03-01,INV-103528,CUST-1181,2026-01-19,85586.49,USD,76,61-90,True
2026-03-01,INV-103529,CUST-1064,2026-03-13,18801.14,USD,134,90+,False
2026-03-01,INV-103530,CUST-1099,2025-12-09,43335.56,USD,69,61-90,False
2026-03-01,INV-103531,CUST-1020,2025-12-19,40104.07,USD,69,61-90,False
2026-03-01,INV-103532,CUST-1012,2026-01-01,16814.49,USD,95,90+,False
2026-03-01,INV-103533,CUST-1056,2025-11-07,74064.91,USD,15,1-30,False
2026-03-01,INV-103534,CUST-1048,2026-01-09,28354.58,USD,135,90+,False
2026-03-01,INV-103535,CUST-1117,2025-12-01,6763.25,USD,148,90+,False
2026-03-01,INV-103536,CUST-1053,2026-01-29,46005.06,USD,120,90+,False
2026-03-01,INV-103537,CUST-1137,2025-11-17,4254.5,USD,10,1-30,False
2026-03-01,INV-103538,CUST-1052,2025-10-10,31399.57,USD,49,31-60,False
2026-03-01,INV-103539,CUST-1043,2025-11-05,40874.5,USD,86,61-90,False
2026-03-01,INV-103540,CUST-1046,2026-03-06,44532.81,USD,5,1-30,True
2026-03-01,INV-103541,CUST-1052,2025-10-04,24671.11,USD,109,90+,True
2026-03-01,INV-103542,CUST-1073,2025-11-13,44534.8,USD,142,90+,False
2026-03-01,INV-103543,CUST-1045,2025-11-25,5832.74,USD,138,90+,True
2026-03-01,INV-103544,CUST-1012,2025-11-11,49770.16,USD,3,1-30,False
2026-03-01,INV-103545,CUST-1164,2026-01-22,46921.37,USD,137,90+,False
2026-03-01,INV-103546,CUST-1101,2026-02-18,50244.88,USD,120,90+,False
2026-03-01,INV-103547,CUST-1023,2026-03-23,33335.4,USD,139,90+,False
2026-03-01,INV-103548,CUST-1001,2026-03-10,30011.85,USD,83,61-90,False
2026-03-01,INV-103549,CUST-1080,2025-10-21,32117.0,USD,19,1-30,False
2026-03-01,INV-103550,CUST-1099,2025-12-18,32415.84,USD,11,1-30,False
2026-03-01,INV-103551,CUST-1141,2025-12-08,85258.51,USD,37,31-60,False
2026-03-01,INV-103552,CUST-1137,2025-12-09,64865.42,USD,46,31-60,True
2026-03-01,INV-103553,CUST-1162,2025-12-06,16768.88,USD,81,61-90,False
2026-03-01,INV-103554,CUST-1152,2025-11-17,6509.72,USD,73,61-90,False
2026-03-01,INV-103555,CUST-1130,2026-03-10,20021.54,USD,41,31-60,False
2026-03-01,INV-103556,CUST-1110,2025-11-05,50102.7,USD,4,1-30,True
2026-03-01,INV-103557,CUST-1101,2026-03-10,22805.48,USD,114,90+,False
2026-03-01,INV-103558,CUST-1016,2026-03-08,10964.93,USD,126,90+,False
2026-03-01,INV-103559,CUST-1011,2026-02-26,52798.41,USD,98,90+,False
2026-03-01,INV-103560,CUST-1181,2025-10-27,24089.31,USD,102,90+,False
2026-03-01,INV-103561,CUST-1115,2025-12-11,43735.59,USD,139,90+,False
2026-03-01,INV-103562,CUST-1023,2026-01-09,34861.39,USD,137,90+,False
2026-03-01,INV-103563,CUST-1028,2026-01-04,54071.3,USD,36,31-60,False
2026-03-01,INV-103564,CUST-1170,2026-02-05,51589.83,USD,124,90+,False
2026-03-01,INV-103565,CUST-1152,2025-10-26,7124.63,USD,65,61-90,False
2026-03-01,INV-103566,CUST-1121,2025-12-05,31614.06,USD,66,61-90,False
2026-03-01,INV-103567,CUST-1187,2026-02-17,12665.23,USD,13,1-30,False
2026-03-01,INV-103568,CUST-1089,2025-10-22,21060.69,USD,46,31-60,False
2026-03-01,INV-103569,CUST-1064,2025-10-17,122738.08,USD,147,90+,False
2026-03-01,INV-103570,CUST-1083,2025-10-07,11694.57,USD,108,90+,False
2026-03-01,INV-103571,CUST-1118,2026-01-15,2707.37,USD,112,90+,False
2026-03-01,INV-103572,CUST-1155,2025-12-07,20601.09,USD,67,61-90,False
2026-03-01,INV-103573,CUST-1015,2026-02-05,31206.1,USD,114,90+,False
2026-03-01,INV-103574,CUST-1174,2025-11-06,59149.62,USD,25,1-30,True
2026-03-01,INV-103575,CUST-1103,2025-11-07,52903.43,USD,46,31-60,False
2026-03-01,INV-103576,CUST-1091,2026-01-04,39325.7,USD,72,61-90,False
2026-03-01,INV-103577,CUST-1185,2026-02-16,36377.59,USD,2,1-30,False
2026-03-01,INV-103578,CUST-1026,2025-10-01,39625.58,USD,129,90+,False
2026-03-01,INV-103579,CUST-1180,2026-03-02,46715.29,USD,29,1-30,False
2026-03-01,INV-103580,CUST-1169,2025-11-11,36609.54,USD,2,1-30,False
2026-03-01,INV-103581,CUST-1186,2026-03-29,26409.01,USD,8,1-30,False
2026-03-01,INV-103582,CUST-1174,2026-03-01,17219.36,USD,7,1-30,False
2026-03-01,INV-103583,CUST-1161,2025-12-02,24302.41,USD,8,1-30,False
2026-03-01,INV-103584,CUST-1164,2025-12-20,43652.53,USD,119,90+,False
2026-03-01,INV-103585,CUST-1133,2025-10-08,31338.38,USD,144,90+,False
2026-03-01,INV-103586,CUST-1134,2026-03-22,37190.0,USD,141,90+,False
2026-03-01,INV-103587,CUST-1152,2025-10-27,46771.43,USD,79,61-90,False
2026-03-01,INV-103588,CUST-1032,2025-11-21,43846.3,USD,17,1-30,False
2026-03-01,INV-103589,CUST-1054,2026-02-23,3350.77,USD,115,90+,False
2026-03-01,INV-103590,CUST-1185,2025-12-30,68949.31,USD,26,1-30,False
2026-03-01,INV-103591,CUST-1006,2025-12-25,59645.47,USD,91,90+,False
2026-03-01,INV-103592,CUST-1056,2025-10-16,23478.62,USD,70,61-90,False
2026-03-01,INV-103593,CUST-1125,2025-12-05,107449.39,USD,33,31-60,False
2026-03-01,INV-103594,CUST-1011,2025-10-05,32946.34,USD,102,90+,True
2026-03-01,INV-103595,CUST-1015,2025-12-21,27940.51,USD,146,90+,False
2026-03-01,INV-103596,CUST-1042,2026-02-08,9261.67,USD,133,90+,False
2026-03-01,INV-103597,CUST-1116,2026-01-26,11961.01,USD,91,90+,False
2026-03-01,INV-103598,CUST-1134,2025-12-20,32965.96,USD,139,90+,False
2026-03-01,INV-103599,CUST-1110,2025-12-09,28206.25,USD,142,90+,False
2026-03-01,INV-103600,CUST-1050,2026-01-23,90432.04,USD,108,90+,False
2026-03-01,INV-103601,CUST-1159,2025-10-07,10902.64,USD,102,90+,False
2026-03-01,INV-103602,CUST-1074,2025-11-19,39059.24,USD,63,61-90,True
2026-03-01,INV-103603,CUST-1007,2026-02-19,5943.6,USD,63,61-90,True
2026-03-01,INV-103604,CUST-1199,2026-03-15,23322.54,USD,14,1-30,False
2026-03-01,INV-103605,CUST-1044,2026-01-19,24879.61,USD,99,90+,False
