payment_id,customer_id,invoice_id,payment_date,amount,payment_method,status
PAY-1124,CUST-1148,INV-107715,2026-01-07,16715.56,Wire,Completed
PAY-1125,CUST-1009,INV-100205,2026-01-19,34393.19,Wire,Completed
PAY-1126,CUST-1185,INV-101909,2026-02-11,60006.11,Wire,Partial
PAY-1127,CUST-1105,INV-109172,2026-02-15,33619.61,ACH,Completed
PAY-1128,CUST-1016,INV-109450,2026-01-08,82631.65,Wire,Partial
PAY-1129,CUST-1006,INV-102644,2026-01-23,7094.68,ACH,Completed
PAY-1130,CUST-1045,INV-109951,2026-01-20,38320.71,ACH,Partial
PAY-1131,CUST-1177,INV-100039,2026-02-02,18026.15,Wire,Completed
PAY-1132,CUST-1009,INV-106539,2026-01-06,14864.14,ACH,Completed
PAY-1133,CUST-1015,INV-103676,2026-01-15,12217.4,ACH,Partial
PAY-1134,CUST-1000,INV-103968,2026-01-05,77232.5,ACH,Partial
PAY-1135,CUST-1136,INV-107951,2026-01-14,32070.7,ACH,Partial
PAY-1136,CUST-1012,INV-103059,2026-01-09,88297.34,Wire,Completed
PAY-1137,CUST-1188,INV-102353,2026-01-26,11326.16,ACH,Completed
PAY-1138,CUST-1175,INV-109961,2026-02-01,27157.69,Wire,Partial
PAY-1139,CUST-1143,INV-106998,2026-01-31,14064.46,Wire,Partial
PAY-1140,CUST-1168,INV-101007,2026-01-06,80594.94,ACH,Completed
PAY-1141,CUST-1029,INV-104027,2026-01-01,42150.92,ACH,Completed
PAY-1142,CUST-1071,INV-107300,2026-01-19,27594.61,Wire,Partial
PAY-1143,CUST-1182,INV-103988,2026-01-15,60815.88,Wire,Partial
PAY-1144,CUST-1010,INV-101617,2026-02-03,37273.07,Wire,Completed
PAY-1145,CUST-1112,INV-108340,2026-01-19,2100.99,ACH,Completed
PAY-1146,CUST-1179,INV-102118,2026-02-18,9456.32,ACH,Partial
PAY-1147,CUST-1074,INV-102368,2026-01-11,38295.41,Check,Partial
PAY-1148,CUST-1047,INV-105722,2026-01-18,10119.64,ACH,Completed
PAY-1149,CUST-1006,INV-102491,2026-01-24,20274.91,ACH,Partial
PAY-1150,CUST-1181,INV-107992,2026-02-15,11805.47,Wire,Completed
PAY-1151,CUST-1000,INV-109999,2026-02-20,53637.15,ACH,Partial
PAY-1152,CUST-1086,INV-105479,2026-01-09,13125.48,Check,Completed
PAY-1153,CUST-1031,INV-100457,2026-01-11,29278.44,Wire,Partial
PAY-1154,CUST-1061,INV-101875,2026-02-12,37621.64,Check,Completed
PAY-1155,CUST-1142,INV-108879,2026-01-04,21972.27,ACH,Partial
PAY-1156,CUST-1091,INV-106116,2026-01-18,30076.68,Check,Completed
PAY-1157,CUST-1188,INV-104888,2026-02-13,25170.58,ACH,Completed
PAY-1158,CUST-1077,INV-101219,2026-01-23,74174.75,Wire,Partial
PAY-1159,CUST-1076,INV-107327,2026-02-10,37768.14,Check,Completed
PAY-1160,CUST-1183,INV-104187,2026-02-06,4541.17,ACH,Completed
PAY-1161,CUST-1033,INV-107847,2026-01-01,66791.47,Wire,Partial
PAY-1162,CUST-1147,INV-106288,2026-01-25,6921.53,Wire,Partial
PAY-1163,CUST-1117,INV-101094,2026-01-09,62820.86,Wire,Completed
PAY-1164,CUST-1023,INV-107866,2026-02-08,38858.11,ACH,Partial
PAY-1165,CUST-1027,INV-102714,2026-01-01,18496.48,Wire,Partial
PAY-1166,CUST-1010,INV-107566,2026-02-21,15023.19,ACH,Completed
PAY-1167,CUST-1157,INV-103773,2026-01-17,8393.8,Check,Partial
PAY-1168,CUST-1037,INV-108965,2026-01-03,7251.94,ACH,Completed
PAY-1169,CUST-1128,INV-107145,2026-01-23,52001.69,ACH,Completed
PAY-1170,CUST-1120,INV-109318,2026-01-01,24021.26,ACH,Completed
PAY-1171,CUST-1196,INV-104375,2026-01-24,27099.96,Check,Completed
PAY-1172,CUST-1160,INV-106276,2026-01-13,14406.39,ACH,Partial
PAY-1173,CUST-1108,INV-106229,2026-02-27,12305.16,Check,Completed
PAY-1174,CUST-1064,INV-101204,2026-01-20,25625.92,Check,Completed
PAY-1175,CUST-1171,INV-101529,2026-01-20,9373.91,Check,Completed
PAY-1176,CUST-1063,INV-108801,2026-03-01,15313.7,Check,Completed
PAY-1177,CUST-1008,INV-104573,2026-01-12,20016.51,Wire,Partial
PAY-1178,CUST-1031,INV-101746,2026-01-17,15758.8,Check,Partial
PAY-1179,CUST-1053,INV-100465,2026-01-21,48060.21,Wire,Completed
PAY-1180,CUST-1124,INV-102432,2026-02-09,2419.79,Check,Partial
PAY-1181,CUST-1025,INV-107848,2026-01-24,57296.88,Check,Partial
PAY-1182,CUST-1061,INV-103193,2026-01-30,75388.94,Wire,Partial
PAY-1183,CUST-1108,INV-109524,2026-01-23,12525.32,Wire,Completed
PAY-1184,CUST-1169,INV-107375,2026-01-23,22147.0,ACH,Partial
PAY-1185,CUST-1175,INV-109341,2026-02-25,24826.51,Wire,Completed
PAY-1186,CUST-1133,INV-101959,2026-02-25,32273.18,Wire,Partial
PAY-1187,CUST-1117,INV-105181,2026-02-16,93530.07,Wire,Completed
PAY-1188,CUST-1029,INV-105467,2026-01-17,90235.54,ACH,Partial
PAY-1189,CUST-1150,INV-103594,2026-01-02,9219.25,ACH,Partial
PAY-1190,CUST-1102,INV-100239,2026-02-11,17843.43,Check,Partial
PAY-1191,CUST-1024,INV-100819,2026-01-24,94325.54,Check,Completed
PAY-1192,CUST-1140,INV-104950,2026-02-02,13637.82,ACH,Completed
PAY-1193,CUST-1152,INV-108239,2026-02-26,5492.23,Wire,Partial
PAY-1194,CUST-1016,INV-100812,2026-02-26,20078.41,ACH,Completed
PAY-1195,CUST-1107,INV-104582,2026-02-14,54639.21,ACH,Completed
PAY-1196,CUST-1026,INV-103007,2026-02-13,20282.87,ACH,Completed
PAY-1197,CUST-1138,INV-101613,2026-01-15,10659.5,ACH,Partial
PAY-1198,CUST-1133,INV-105640,2026-02-01,21592.11,ACH,Completed
PAY-1199,CUST-1078,INV-105633,2026-02-11,68282.82,Check,Completed
PAY-1200,CUST-1036,INV-107676,2026-02-03,37127.28,Wire,Partial
PAY-1201,CUST-1111,INV-109674,2026-03-01,12586.14,Check,Completed
PAY-1202,CUST-1105,INV-105901,2026-01-22,26154.34,Check,Completed
PAY-1203,CUST-1199,INV-100034,2026-01-31,6377.06,ACH,Completed
PAY-1204,CUST-1119,INV-109791,2026-01-15,12524.85,Check,Partial
PAY-1205,CUST-1164,INV-105737,2026-01-20,9226.52,Wire,Partial
PAY-1206,CUST-1058,INV-107576,2026-02-11,20789.3,Wire,Completed
PAY-1207,CUST-1009,INV-102912,2026-01-23,31410.85,Wire,Completed
PAY-1208,CUST-1000,INV-101544,2026-01-31,22259.74,ACH,Partial
PAY-1209,CUST-1051,INV-106348,2026-01-02,4819.95,Check,Partial
PAY-1210,CUST-1145,INV-105897,2026-01-13,58205.92,ACH,Partial
PAY-1211,CUST-1086,INV-104640,2026-02-11,10687.96,Check,Partial
PAY-1212,CUST-1004,INV-105612,2026-02-01,8063.6,Check,Partial
PAY-1213,CUST-1127,INV-100904,2026-02-18,20130.64,Wire,Completed
PAY-1214,CUST-1101,INV-101589,2026-01-16,37662.74,Check,Partial
PAY-1215,CUST-1117,INV-108343,2026-01-15,36701.83,Wire,Completed
PAY-1216,CUST-1116,INV-107229,2026-01-25,24928.36,ACH,Completed
PAY-1217,CUST-1102,INV-107551,2026-01-12,27259.27,Check,Partial
PAY-1218,CUST-1092,INV-106970,2026-01-28,30882.62,Check,Completed
PAY-1219,CUST-1047,INV-105431,2026-02-10,9192.68,Wire,Partial
PAY-1220,CUST-1032,INV-108251,2026-01-12,38002.48,Check,Partial
PAY-1221,CUST-1184,INV-108160,2026-02-26,14905.2,Wire,Partial
PAY-1222,CUST-1102,INV-103738,2026-01-21,34688.53,ACH,Completed
PAY-1223,CUST-1024,INV-103691,2026-01-12,6343.63,Check,Completed
PAY-1224,CUST-1043,INV-103371,2026-02-20,6414.69,ACH,Partial
PAY-1225,CUST-1090,INV-107736,2026-02-23,10246.19,ACH,Completed
PAY-1226,CUST-1120,INV-102007,2026-02-27,16784.84,Wire,Completed
PAY-1227,CUST-1110,INV-108138,2026-02-18,10840.59,Wire,Completed
PAY-1228,CUST-1065,INV-105980,2026-01-16,52135.71,Check,Completed
PAY-1229,CUST-1127,INV-101135,2026-01-10,50341.48,ACH,Partial
PAY-1230,CUST-1195,INV-106079,2026-02-25,26657.01,Wire,Partial
PAY-1231,CUST-1152,INV-106006,2026-01-10,66074.97,Check,Partial
PAY-1232,CUST-1172,INV-105961,2026-02-21,23721.13,ACH,Partial
PAY-1233,CUST-1022,INV-103806,2026-01-02,10102.18,Check,Completed
PAY-1234,CUST-1099,INV-105826,2026-01-27,20082.7,ACH,Partial
PAY-1235,CUST-1168,INV-101716,2026-02-21,14666.83,ACH,Completed
PAY-1236,CUST-1086,INV-107338,2026-01-30,71253.09,Check,Completed
PAY-1237,CUST-1119,INV-106503,2026-02-02,33889.64,ACH,Completed
PAY-1238,CUST-1160,INV-105530,2026-01-16,58560.11,Wire,Partial
PAY-1239,CUST-1120,INV-107216,2026-01-10,10085.67,Check,Completed
PAY-1240,CUST-1027,INV-106703,2026-01-15,19053.95,ACH,Partial
PAY-1241,CUST-1007,INV-101487,2026-01-26,10653.82,ACH,Partial
PAY-1242,CUST-1156,INV-100738,2026-02-25,71662.48,ACH,Completed
PAY-1243,CUST-1111,INV-104321,2026-01-15,18453.65,ACH,Completed
PAY-1244,CUST-1183,INV-102440,2026-01-06,2794.46,ACH,Completed
PAY-1245,CUST-1142,INV-109020,2026-01-17,74470.85,Check,Partial
PAY-1246,CUST-1014,INV-107800,2026-02-14,22197.9,Check,Completed
PAY-1247,CUST-1036,INV-108279,2026-01-01,7820.08,Wire,Completed
PAY-1248,CUST-1146,INV-102146,2026-02-19,27883.64,Wire,Completed
PAY-1249,CUST-1106,INV-102475,2026-01-23,23677.88,Check,Partial
PAY-1250,CUST-1186,INV-100315,2026-02-03,54981.11,Check,Partial
PAY-1251,CUST-1178,INV-100476,2026-02-04,85714.42,ACH,Completed
PAY-1252,CUST-1119,INV-106270,2026-03-01,56299.9,Wire,Partial
PAY-1253,CUST-1084,INV-100550,2026-02-12,11914.49,Wire,Partial
PAY-1254,CUST-1162,INV-102472,2026-01-25,16598.67,Wire,Completed
PAY-1255,CUST-1117,INV-108072,2026-01-01,11733.93,ACH,Completed
PAY-1256,CUST-1091,INV-107040,2026-01-25,62974.4,Wire,Completed
PAY-1257,CUST-1035,INV-109156,2026-02-07,34814.42,ACH,Completed
PAY-1258,CUST-1180,INV-102186,2026-01-16,33223.27,ACH,Partial
PAY-1259,CUST-1079,INV-104227,2026-02-16,8361.07,ACH,Partial
PAY-1260,CUST-1011,INV-106304,2026-02-10,29501.7,ACH,Partial
PAY-1261,CUST-1027,INV-108748,2026-01-12,45804.51,Check,Partial
PAY-1262,CUST-1198,INV-103475,2026-01-10,18226.81,Wire,Completed
PAY-1263,CUST-1032,INV-106308,2026-01-27,4745.8,Check,Partial
PAY-1264,CUST-1074,INV-106995,2026-02-25,7042.2,Wire,Partial
PAY-1265,CUST-1078,INV-106369,2026-02-08,71796.15,Check,Partial
PAY-1266,CUST-1182,INV-101330,2026-02-11,67431.2,ACH,Partial
PAY-1267,CUST-1078,INV-107823,2026-01-07,79724.68,Check,Completed
PAY-1268,CUST-1049,INV-106879,2026-01-06,54336.93,ACH,Completed
PAY-1269,CUST-1028,INV-109635,2026-02-14,15178.27,Check,Completed
PAY-1270,CUST-1057,INV-104273,2026-01-11,58352.26,ACH,Completed
PAY-1271,CUST-1025,INV-103575,2026-01-24,16959.34,Check,Partial
PAY-1272,CUST-1022,INV-103369,2026-02-26,22454.61,ACH,Completed
PAY-1273,CUST-1016,INV-103681,2026-02-09,39913.89,Wire,Partial
PAY-1274,CUST-1132,INV-103258,2026-01-25,21286.89,ACH,Partial
PAY-1275,CUST-1058,INV-100950,2026-02-06,15385.67,Check,Completed
PAY-1276,CUST-1143,INV-102935,2026-01-03,23563.97,Wire,Partial
PAY-1277,CUST-1102,INV-109951,2026-01-04,54208.83,ACH,Completed
PAY-1278,CUST-1093,INV-105203,2026-01-04,16796.72,Check,Completed
PAY-1279,CUST-1148,INV-104987,2026-02-26,15396.14,Check,Completed
PAY-1280,CUST-1004,INV-102687,2026-02-10,16666.93,ACH,Partial
PAY-1281,CUST-1185,INV-102698,2026-01-01,6867.33,Wire,Partial
PAY-1282,CUST-1025,INV-100921,2026-01-30,8639.76,Check,Completed
PAY-1283,CUST-1170,INV-104642,2026-01-15,11188.35,Check,Partial
PAY-1284,CUST-1111,INV-104071,2026-02-14,18534.2,Check,Partial
PAY-1285,CUST-1125,INV-103716,2026-01-31,34860.0,Wire,Partial
PAY-1286,CUST-1186,INV-108809,2026-02-06,4855.7,Wire,Partial
PAY-1287,CUST-1085,INV-102829,2026-02-19,39518.76,Check,Partial
PAY-1288,CUST-1185,INV-101809,2026-01-05,71530.0,Check,Partial
PAY-1289,CUST-1108,INV-100971,2026-02-12,12167.74,Wire,Completed
PAY-1290,CUST-1001,INV-101986,2026-01-21,33127.06,Wire,Completed
PAY-1291,CUST-1043,INV-109831,2026-02-04,9336.24,ACH,Partial
PAY-1292,CUST-1105,INV-108365,2026-01-04,24245.16,ACH,Completed
PAY-1293,CUST-1153,INV-100579,2026-01-07,26849.75,ACH,Completed
PAY-1294,CUST-1108,INV-105688,2026-02-27,45055.63,ACH,Completed
PAY-1295,CUST-1043,INV-106695,2026-01-29,110658.81,Check,Partial
PAY-1296,CUST-1146,INV-100473,2026-02-05,20976.44,Check,Partial
PAY-1297,CUST-1048,INV-105519,2026-02-04,23666.28,ACH,Completed
PAY-1298,CUST-1090,INV-103901,2026-02-01,24900.66,Check,Partial
PAY-1299,CUST-1080,INV-102326,2026-02-11,28302.46,Wire,Completed
PAY-1300,CUST-1184,INV-100215,2026-02-21,30199.54,Wire,Partial
PAY-1301,CUST-1133,INV-106139,2026-01-11,20128.0,ACH,Partial
PAY-1302,CUST-1150,INV-104605,2026-02-19,85435.62,Check,Completed
PAY-1303,CUST-1081,INV-104690,2026-02-02,24576.82,Wire,Completed
PAY-1304,CUST-1042,INV-106247,2026-02-22,13761.18,Check,Completed
PAY-1305,CUST-1043,INV-107134,2026-02-10,23124.26,Wire,Partial
PAY-1306,CUST-1065,INV-103122,2026-02-26,25886.91,Check,Partial
PAY-1307,CUST-1044,INV-108960,2026-01-17,25782.88,Wire,Completed
PAY-1308,CUST-1018,INV-109292,2026-01-12,27222.99,Wire,Completed
PAY-1309,CUST-1003,INV-101112,2026-01-01,54069.34,Wire,Completed
PAY-1310,CUST-1096,INV-106793,2026-02-25,82550.37,ACH,Completed
PAY-1311,CUST-1097,INV-104857,2026-01-23,35938.81,Check,Completed
PAY-1312,CUST-1095,INV-102077,2026-01-07,57756.28,ACH,Completed
PAY-1313,CUST-1184,INV-108077,2026-01-14,27221.7,Check,Completed
PAY-1314,CUST-1136,INV-101759,2026-02-10,27440.05,Wire,Partial
PAY-1315,CUST-1100,INV-105277,2026-02-13,15416.15,ACH,Partial
PAY-1316,CUST-1047,INV-108708,2026-02-22,52417.31,Wire,Partial
PAY-1317,CUST-1163,INV-106636,2026-02-09,88961.92,ACH,Partial
PAY-1318,CUST-1194,INV-106414,2026-01-07,68916.54,Check,Partial
PAY-1319,CUST-1017,INV-105472,2026-01-14,39919.49,Check,Partial
PAY-1320,CUST-1039,INV-101739,2026-02-03,32117.99,Check,Partial
PAY-1321,CUST-1193,INV-102328,2026-01-02,32139.32,Wire,Partial
PAY-1322,CUST-1064,INV-108466,2026-01-20,60416.01,ACH,Partial
PAY-1323,CUST-1151,INV-109274,2026-01-17,21720.38,ACH,Partial
PAY-1324,CUST-1180,INV-104566,2026-01-10,9718.23,ACH,Partial
PAY-1325,CUST-1113,INV-100678,2026-02-22,24417.96,ACH,Partial
PAY-1326,CUST-1169,INV-100894,2026-01-05,11044.96,ACH,Completed
PAY-1327,CUST-1052,INV-109639,2026-02-02,25707.64,ACH,Completed
PAY-1328,CUST-1061,INV-107380,2026-02-06,11512.07,Check,Completed
PAY-1329,CUST-1189,INV-108291,2026-02-05,42392.31,Check,Completed
PAY-1330,CUST-1195,INV-106162,2026-02-13,18367.4,ACH,Completed
PAY-1331,CUST-1125,INV-103907,2026-02-15,17925.55,ACH,Completed
PAY-1332,CUST-1113,INV-106633,2026-02-27,36756.47,ACH,Partial
PAY-1333,CUST-1162,INV-105778,2026-01-11,12414.47,ACH,Partial
PAY-1334,CUST-1184,INV-105434,2026-01-21,12961.58,Check,Completed
PAY-1335,CUST-1060,INV-105436,2026-01-04,24443.17,Wire,Completed
PAY-1336,CUST-1139,INV-108223,2026-01-25,48317.87,Check,Completed
PAY-1337,CUST-1048,INV-107017,2026-02-10,4562.9,ACH,Completed
PAY-1338,CUST-1149,INV-101580,2026-02-04,45341.14,ACH,Completed
PAY-1339,CUST-1089,INV-102466,2026-02-04,20935.93,Check,Partial
PAY-1340,CUST-1067,INV-103509,2026-02-04,30266.28,Check,Completed
PAY-1341,CUST-1070,INV-101001,2026-02-08,35806.66,Wire,Completed
PAY-1342,CUST-1150,INV-104832,2026-02-02,8390.04,Wire,Partial
PAY-1343,CUST-1094,INV-108864,2026-01-13,41688.48,Check,Completed
PAY-1344,CUST-1134,INV-107958,2026-01-04,84465.64,Check,Completed
PAY-1345,CUST-1125,INV-105112,2026-02-26,21468.26,Check,Completed
PAY-1346,CUST-1021,INV-107785,2026-02-13,31986.06,ACH,Partial
PAY-1347,CUST-1102,INV-107133,2026-02-09,33463.99,Check,Completed
PAY-1348,CUST-1039,INV-104676,2026-02-20,7006.55,Wire,Completed
PAY-1349,CUST-1146,INV-108148,2026-02-25,54059.34,ACH,Partial
PAY-1350,CUST-1052,INV-104303,2026-02-07,6605.08,Check,Partial
PAY-1351,CUST-1029,INV-105318,2026-02-11,36093.87,ACH,Completed
PAY-1352,CUST-1153,INV-107816,2026-02-14,24799.25,ACH,Partial
PAY-1353,CUST-1122,INV-109776,2026-01-30,39535.62,ACH,Partial
PAY-1354,CUST-1168,INV-108217,2026-01-27,7798.29,Wire,Partial
PAY-1355,CUST-1119,INV-107391,2026-02-04,17289.19,ACH,Partial
PAY-1356,CUST-1149,INV-105610,2026-01-28,4181.48,Wire,Partial
PAY-1357,CUST-1060,INV-107450,2026-02-10,16331.42,Wire,Completed
PAY-1358,CUST-1072,INV-106312,2026-02-11,16030.25,Wire,Completed
PAY-1359,CUST-1045,INV-102020,2026-02-14,21191.67,Wire,Completed
PAY-1360,CUST-1057,INV-108402,2026-02-17,51869.8,ACH,Partial
PAY-1361,CUST-1028,INV-103178,2026-02-24,42207.17,Check,Completed
PAY-1362,CUST-1052,INV-109046,2026-01-08,2432.37,Check,Completed
PAY-1363,CUST-1145,INV-109025,2026-01-26,17749.28,Check,Completed
PAY-1364,CUST-1158,INV-100316,2026-02-12,8231.48,Check,Completed
PAY-1365,CUST-1031,INV-104417,2026-02-03,4268.76,Check,Partial
PAY-1366,CUST-1008,INV-108088,2026-02-20,23609.33,Check,Completed
PAY-1367,CUST-1036,INV-102666,2026-01-29,13369.45,Check,Completed
PAY-1368,CUST-1007,INV-101085,2026-02-24,47410.6,Check,Completed
PAY-1369,CUST-1151,INV-107645,2026-01-02,42320.58,Wire,Completed
PAY-1370,CUST-1067,INV-107250,2026-01-06,26252.16,ACH,Completed
PAY-1371,CUST-1051,INV-103863,2026-02-17,31963.82,Wire,Partial
PAY-1372,CUST-1045,INV-107541,2026-01-16,67991.94,Check,Partial
PAY-1373,CUST-1016,INV-104960,2026-01-07,27313.69,Check,Completed
PAY-1374,CUST-1020,INV-104026,2026-01-11,30662.92,Check,Partial
PAY-1375,CUST-1047,INV-108780,2026-02-28,25348.05,ACH,Completed
PAY-1376,CUST-1008,INV-106238,2026-01-16,27680.58,Wire,Completed
PAY-1377,CUST-1196,INV-108869,2026-01-06,8861.48,ACH,Partial
PAY-1378,CUST-1004,INV-107687,2026-02-06,35942.4,Wire,Completed
PAY-1379,CUST-1005,INV-101849,2026-01-09,18528.01,Wire,Completed
PAY-1380,CUST-1199,INV-101309,2026-01-03,52598.33,Check,Completed
PAY-1381,CUST-1175,INV-101590,2026-02-22,9910.67,Wire,Partial
PAY-1382,CUST-1045,INV-107521,2026-01-29,19168.34,Wire,Completed
PAY-1383,CUST-1096,INV-109587,2026-02-22,10413.66,ACH,Completed
PAY-1384,CUST-1111,INV-103973,2026-01-08,7372.66,Wire,Completed
PAY-1385,CUST-1100,INV-106593,2026-02-09,31241.33,ACH,Completed
PAY-1386,CUST-1190,INV-100836,2026-01-17,44322.22,Wire,Completed
PAY-1387,CUST-1130,INV-109257,2026-02-07,35257.63,ACH,Completed
PAY-1388,CUST-1158,INV-105374,2026-02-13,20169.12,Check,Completed
PAY-1389,CUST-1122,INV-107122,2026-01-06,17048.6,Wire,Completed
PAY-1390,CUST-1102,INV-104160,2026-02-16,4818.24,ACH,Completed
PAY-1391,CUST-1134,INV-103045,2026-01-11,8640.58,ACH,Partial
PAY-1392,CUST-1015,INV-106616,2026-01-10,28123.26,Check,Completed
PAY-1393,CUST-1091,INV-104431,2026-01-02,6877.47,Check,Completed
PAY-1394,CUST-1121,INV-101959,2026-02-22,20002.21,ACH,Partial
PAY-1395,CUST-1142,INV-101715,2026-01-29,85289.48,ACH,Partial
PAY-1396,CUST-1006,INV-107098,2026-01-06,25469.43,ACH,Completed
PAY-1397,CUST-1098,INV-108212,2026-02-20,16826.45,Wire,Partial
PAY-1398,CUST-1111,INV-102406,2026-02-18,46593.84,Wire,Completed
PAY-1399,CUST-1165,INV-107246,2026-01-09,73839.65,ACH,Partial
PAY-1400,CUST-1135,INV-100132,2026-01-02,69609.35,Check,Partial
PAY-1401,CUST-1183,INV-108867,2026-01-04,26910.81,Check,Completed
PAY-1402,CUST-1097,INV-108818,2026-02-26,49547.14,Check,Completed
PAY-1403,CUST-1128,INV-107154,2026-02-10,26314.09,Wire,Partial
PAY-1404,CUST-1146,INV-100789,2026-02-09,13359.34,Check,Completed
PAY-1405,CUST-1018,INV-105511,2026-01-30,4307.36,Check,Completed
PAY-1406,CUST-1086,INV-100990,2026-01-04,13618.81,ACH,Partial
PAY-1407,CUST-1003,INV-103456,2026-01-01,15295.86,Check,Completed
PAY-1408,CUST-1191,INV-108987,2026-02-12,17133.54,Wire,Partial
PAY-1409,CUST-1129,INV-107988,2026-01-11,10221.21,Wire,Completed
PAY-1410,CUST-1022,INV-104247,2026-01-07,19266.19,ACH,Completed
PAY-1411,CUST-1183,INV-107421,2026-01-18,13905.91,ACH,Completed
PAY-1412,CUST-1106,INV-106273,2026-01-08,51649.64,Wire,Completed
PAY-1413,CUST-1081,INV-101598,2026-01-30,19204.28,ACH,Partial
PAY-1414,CUST-1178,INV-103922,2026-01-15,34994.34,Wire,Completed
PAY-1415,CUST-1080,INV-106696,2026-02-27,13828.13,Check,Completed
PAY-1416,CUST-1158,INV-102032,2026-01-10,35400.75,Wire,Partial
PAY-1417,CUST-1057,INV-107958,2026-02-15,30184.55,Wire,Partial
PAY-1418,CUST-1163,INV-109905,2026-02-28,22530.63,Check,Completed
PAY-1419,CUST-1011,INV-108521,2026-01-02,12363.51,Check,Completed
PAY-1420,CUST-1120,INV-103542,2026-02-11,6535.81,Check,Completed
PAY-1421,CUST-1162,INV-101696,2026-02-20,18036.41,ACH,Completed
PAY-1422,CUST-1003,INV-109682,2026-01-15,33963.71,ACH,Completed
PAY-1423,CUST-1027,INV-103126,2026-01-22,55343.44,ACH,Completed
PAY-1424,CUST-1032,INV-109266,2026-02-21,17314.64,Wire,Completed
PAY-1425,CUST-1073,INV-103425,2026-02-03,6247.44,Check,Partial
PAY-1426,CUST-1158,INV-108868,2026-02-18,36686.0,ACH,Partial
PAY-1427,CUST-1004,INV-105694,2026-01-03,22456.91,ACH,Partial
PAY-1428,CUST-1009,INV-108002,2026-01-04,15654.76,ACH,Partial
PAY-1429,CUST-1152,INV-101272,2026-01-25,34116.06,ACH,Partial
PAY-1430,CUST-1168,INV-101350,2026-02-26,22533.43,Check,Completed
PAY-1431,CUST-1016,INV-109322,2026-01-05,25508.1,Check,Partial
PAY-1432,CUST-1188,INV-108368,2026-01-12,57393.83,ACH,Partial
PAY-1433,CUST-1059,INV-107934,2026-02-22,16379.53,Wire,Partial
PAY-1434,CUST-1032,INV-104003,2026-02-24,21580.5,Check,Completed
PAY-1435,CUST-1136,INV-103264,2026-01-24,63544.7,Wire,Completed
PAY-1436,CUST-1177,INV-109309,2026-01-19,41145.03,Wire,Completed
PAY-1437,CUST-1158,INV-109649,2026-02-01,45490.24,Check,Partial
PAY-1438,CUST-1132,INV-104191,2026-01-12,48137.08,Wire,Completed
PAY-1439,CUST-1173,INV-100688,2026-02-06,14321.23,Check,Completed
PAY-1440,CUST-1110,INV-105074,2026-02-24,25088.72,ACH,Completed
PAY-1441,CUST-1131,INV-101582,2026-02-16,11342.73,Check,Completed
PAY-1442,CUST-1030,INV-109993,2026-01-27,47632.52,ACH,Completed
PAY-1443,CUST-1003,INV-109515,2026-01-18,21769.95,Wire,Completed
PAY-1444,CUST-1122,INV-109967,2026-01-25,31320.65,Wire,Completed
PAY-1445,CUST-1017,INV-104907,2026-02-20,38055.86,ACH,Completed
PAY-1446,CUST-1081,INV-103808,2026-01-23,2755.23,Check,Completed
PAY-1447,CUST-1033,INV-100364,2026-03-01,28696.95,ACH,Partial
PAY-1448,CUST-1047,INV-100515,2026-02-26,65729.95,Wire,Partial
PAY-1449,CUST-1062,INV-100575,2026-02-26,51932.58,ACH,Completed
PAY-1450,CUST-1013,INV-104917,2026-01-03,37602.22,ACH,Completed
PAY-1451,CUST-1089,INV-106908,2026-01-02,32504.74,ACH,Partial
PAY-1452,CUST-1086,INV-108142,2026-01-11,19176.38,Wire,Partial
PAY-1453,CUST-1032,INV-104776,2026-02-15,16748.88,Check,Completed
PAY-1454,CUST-1080,INV-106133,2026-02-22,32123.49,Check,Completed
PAY-1455,CUST-1169,INV-108733,2026-02-06,12206.08,Wire,Partial
PAY-1456,CUST-1127,INV-107238,2026-01-30,9446.67,Wire,Partial
PAY-1457,CUST-1159,INV-107909,2026-01-13,76810.72,ACH,Partial
PAY-1458,CUST-1111,INV-109128,2026-02-09,49980.16,Check,Completed
PAY-1459,CUST-1098,INV-104049,2026-01-06,32286.28,Check,Partial
PAY-1460,CUST-1114,INV-101373,2026-01-12,20272.43,Check,Partial
PAY-1461,CUST-1170,INV-107815,2026-02-08,15733.49,Wire,Completed
PAY-1462,CUST-1184,INV-102132,2026-02-12,24017.07,Check,Partial
PAY-1463,CUST-1142,INV-106508,2026-01-08,31803.88,ACH,Completed
PAY-1464,CUST-1049,INV-106470,2026-01-09,22773.27,Check,Completed
PAY-1465,CUST-1115,INV-102539,2026-01-04,8208.86,Check,Completed
PAY-1466,CUST-1070,INV-102756,2026-02-06,24045.12,ACH,Partial
PAY-1467,CUST-1062,INV-105279,2026-02-05,4497.59,ACH,Completed
PAY-1468,CUST-1069,INV-107375,2026-02-01,45624.81,Wire,Partial
PAY-1469,CUST-1136,INV-106333,2026-02-26,36062.53,Wire,Partial
PAY-1470,CUST-1140,INV-109945,2026-01-12,47261.85,ACH,Partial
PAY-1471,CUST-1103,INV-109882,2026-01-18,9646.75,Check,Partial
PAY-1472,CUST-1145,INV-102549,2026-01-31,32561.58,Check,Completed
PAY-1473,CUST-1162,INV-105242,2026-02-16,17042.76,ACH,Completed
PAY-1474,CUST-1000,INV-108923,2026-02-09,37107.72,Wire,Partial
